DateTime,RH_1m[%],RH_3m[%],RH_7m[%],RH_13m[%]
2025/02/13 11:15, 70.112685, 60.36211, 60.943988, 61.003162
2025/02/13 11:30, 71.674223, 59.513948, 61.121511, 60.598806
2025/02/13 11:45, 71.066045, 59.701332, 60.273349, 61.312183
2025/02/13 12:00, 71.292879, 60.00049, 61.933511, 60.822353
2025/02/13 12:15, 70.480879, 60.33581, 62.143907, 59.98734
2025/02/13 12:30, 69.349997, 60.302936, 62.93947, 58.918919
2025/02/13 12:45, 67.952831, 61.292458, 62.285268, 62.492377
2025/02/13 13:00, 66.266369, 60.654693, 62.206369, 60.155
2025/02/13 13:15, 66.519503, 61.936798, 62.807972, 66.039535
2025/02/13 13:30, 65.750239, 61.059049, 63.518061, 67.055357
2025/02/13 13:45, 65.270272, 59.655308, 62.564701, 67.581349
2025/02/13 14:00, 65.027001, 59.596134, 60.963713, 59.530385
2025/02/13 14:15, 64.806741, 59.970903, 61.874336, 62.111033
2025/02/13 14:30, 66.013235, 60.230612, 62.824409, 66.992895
2025/02/13 14:45, 67.186855, 60.756604, 63.041381, 67.390677
2025/02/13 15:00, 68.659632, 61.552166, 62.288555, 65.911324
2025/02/13 15:15, 70.786612, 61.045899, 62.124183, 65.171648
2025/02/13 15:30, 70.977284, 62.591, 61.808587, 62.850709
2025/02/13 15:45, 70.970709, 61.295745, 61.223421, 62.807972
2025/02/13 16:00, 70.77675, 61.529154, 61.049187, 62.745511
2025/02/13 16:15, 70.579503, 61.690239, 61.312183, 62.791535
2025/02/13 16:30, 70.267195, 60.759891, 60.464021, 62.893446
2025/02/13 16:45, 73.899827, 65.227535, 64.300474, 67.216442
2025/02/13 17:00, 73.834078, 65.099324, 63.859956, 66.88441
2025/02/13 17:15, 72.09173, 63.639697, 62.594288, 65.510256
2025/02/13 17:30, 70.697851, 62.456215, 61.874336, 64.974401
2025/02/13 17:45, 68.679357, 61.660652, 61.279308, 63.938855
2025/02/13 18:00, 67.68326, 60.694142, 60.523195, 62.794822
2025/02/13 18:15, 67.834482, 59.928166, 58.090482, 61.913786
2025/02/13 18:30, 67.324928, 59.957753, 57.610514, 61.394369
2025/02/13 18:45, 65.733802, 58.863033, 56.298822, 60.49032
2025/02/13 19:00, 66.259794, 58.945219, 56.183761, 59.878855
2025/02/13 19:15, 65.178223, 57.811049, 55.608458, 59.484361
2025/02/13 19:30, 64.764005, 57.432992, 55.368474, 59.06028
2025/02/13 19:45, 64.468134, 57.294919, 55.118628, 58.550725
2025/02/13 20:00, 64.431972, 56.788652, 54.983842, 58.392927
2025/02/13 20:15, 63.94543, 56.910288, 54.697834, 58.346903
2025/02/13 20:30, 64.011179, 56.690029, 54.895081, 58.488263
2025/02/13 20:45, 63.679146, 56.446757, 54.494012, 57.801187
2025/02/13 21:00, 63.278077, 56.28896, 54.053494, 57.73215
2025/02/13 21:15, 63.212328, 56.164037, 53.18232, 57.035211
2025/02/13 21:30, 62.683049, 55.756393, 53.313818, 57.123972
2025/02/13 21:45, 62.512102, 55.144927, 52.814126, 56.647292
2025/02/13 22:00, 60.450871, 54.757008, 52.682628, 56.59798
2025/02/13 22:15, 61.31547, 54.691259, 52.649753, 56.614417
2025/02/13 22:30, 61.183972, 55.276425, 52.534692, 56.305397
2025/02/13 22:45, 61.239859, 54.826045, 52.37032, 56.295535
2025/02/13 23:00, 60.371972, 54.306628, 51.86734, 56.305397
2025/02/13 23:15, 61.042612, 54.441413, 51.745705, 56.022676
2025/02/13 23:30, 59.931454, 53.941721, 51.288749, 56.157462
2025/02/13 23:45, 59.454774, 54.056782, 51.397235, 56.019389
2025/02/14 00:00, 59.51066, 54.027195, 51.354498, 55.81228
2025/02/14 00:15, 58.784134, 53.586676, 51.288749, 55.61832
2025/02/14 00:30, 59.599421, 53.760911, 50.930417, 55.509834
2025/02/14 00:45, 59.280539, 53.438741, 50.618109, 55.664344
2025/02/14 01:00, 58.846595, 53.119858, 50.542498, 55.398061
2025/02/14 01:15, 58.869608, 53.596539, 50.762757, 55.519697
2025/02/14 01:30, 58.291017, 52.994935, 50.654271, 55.414498
2025/02/14 01:45, 58.646061, 53.428879, 50.42415, 55.352037
2025/02/14 02:00, 57.962272, 52.817413, 49.967194, 54.980555
2025/02/14 02:15, 58.100344, 52.560992, 50.134854, 54.950968
2025/02/14 02:30, 57.452717, 52.840425, 49.855421, 55.016717
2025/02/14 02:45, 57.646676, 52.636603, 49.349154, 54.632085
2025/02/14 03:00, 57.620377, 52.646466, 49.641737, 55.026579
2025/02/14 03:15, 57.432992, 52.567567, 50.000069, 55.125203
2025/02/14 03:30, 57.847211, 53.024522, 50.240053, 55.049591
2025/02/14 03:45, 58.498126, 52.876587, 49.917883, 54.704409
2025/02/14 04:00, 57.59079, 52.294709, 49.898158, 54.872069
2025/02/14 04:15, 58.616474, 52.544555, 49.957332, 54.852344
2025/02/14 04:30, 57.712425, 52.541267, 49.207794, 54.717559
2025/02/14 04:45, 58.379778, 52.488668, 49.674611, 54.81947
2025/02/14 05:00, 57.820911, 52.541267, 49.355729, 54.868782
2025/02/14 05:15, 57.43628, 52.459081, 49.526676, 54.645235
2025/02/14 05:30, 57.485591, 52.403194, 49.783097, 54.799745
2025/02/14 05:45, 58.849883, 52.916037, 49.382028, 55.095616
2025/02/14 06:00, 58.38964, 52.35717, 49.43134, 54.796458
2025/02/14 06:15, 57.985284, 52.777964, 49.382028, 54.914806
2025/02/14 06:30, 57.689413, 52.570854, 50.08883, 55.072603
2025/02/14 06:45, 58.06747, 53.297381, 50.631259, 55.210676
2025/02/14 07:00, 58.287729, 53.372992, 51.157251, 55.545996
2025/02/14 07:15, 58.744685, 53.412441, 50.752895, 55.693931
2025/02/14 07:30, 58.613187, 52.653041, 50.516198, 55.467097
2025/02/14 07:45, 57.880085, 53.356555, 50.706871, 55.315875
2025/02/14 08:00, 58.488263, 53.662288, 50.838368, 55.47696
2025/02/14 08:15, 58.790709, 54.158692, 52.130336, 55.026579
2025/02/14 08:30, 60.049802, 55.174514, 53.422304, 55.851729
2025/02/14 08:45, 61.203697, 55.78598, 54.31649, 56.28896
2025/02/14 09:00, 61.614628, 56.170612, 54.339502, 56.236361
2025/02/14 09:15, 62.11432, 56.177186, 54.605786, 56.519081
2025/02/14 09:30, 62.686336, 56.568393, 55.578871, 57.07466
2025/02/14 09:45, 63.195891, 56.782077, 56.13445, 57.377106
2025/02/14 10:00, 63.360264, 56.992474, 55.730093, 58.126644
2025/02/14 10:15, 63.902693, 57.774887, 57.373818, 58.314029
2025/02/14 10:30, 64.56347, 58.037883, 57.298207, 58.787421
2025/02/14 10:45, 64.533883, 58.54415, 57.676263, 59.224652
2025/02/14 11:00, 65.122337, 58.511276, 58.550725, 58.997818
2025/02/14 11:15, 65.112474, 58.455389, 58.406077, 59.126029
2025/02/14 11:30, 64.530596, 58.373203, 58.603324, 59.17534
2025/02/14 11:45, 64.136102, 58.307454, 58.268004, 59.435049
2025/02/14 12:00, 63.672571, 58.386353, 58.688798, 59.139178
2025/02/14 12:15, 64.211713, 58.895907, 59.98734, 59.507373
2025/02/14 12:30, 65.237397, 59.231227, 59.928166, 60.897964
2025/02/14 12:45, 63.475324, 58.623049, 59.786806, 60.069527
2025/02/14 13:00, 64.671956, 59.18849, 60.556069, 59.638871
2025/02/14 13:15, 64.859341, 59.402174, 60.256911, 60.996587
2025/02/14 13:30, 65.845575, 59.421899, 60.398272, 60.424571
2025/02/14 13:45, 65.888312, 59.661883, 60.01364, 64.313624
2025/02/14 14:00, 64.635794, 58.830158, 59.964328, 62.377316
2025/02/14 14:15, 66.532652, 59.464636, 60.046515, 70.41513
2025/02/14 14:30, 68.192814, 58.744685, 59.145753, 61.068911
2025/02/14 14:45, 67.061932, 59.043842, 59.599421, 66.427454
2025/02/14 15:00, 69.313835, 59.135891, 59.556685, 60.891389
2025/02/14 15:15, 67.525462, 58.784134, 59.967616, 70.734013
2025/02/14 15:30, 68.081041, 58.350191, 59.458061, 69.649155
2025/02/14 15:45, 65.763389, 58.179243, 60.33581, 65.342596
2025/02/14 16:00, 66.131584, 58.761122, 60.470596, 68.255276
2025/02/14 16:15, 66.493203, 58.300879, 59.247664, 62.265543
2025/02/14 16:30, 66.131584, 56.995761, 58.340328, 65.599017
2025/02/14 16:45, 70.142272, 61.522579, 61.861187, 64.88564
2025/02/14 17:00, 72.20679, 62.341154, 62.456215, 69.047551
2025/02/14 17:15, 71.615049, 62.443065, 62.775098, 63.064393
2025/02/14 17:30, 70.257333, 61.742838, 61.963098, 64.678531
2025/02/14 17:45, 68.261851, 60.957138, 60.549494, 63.251778
2025/02/14 18:00, 65.599017, 59.247664, 59.083292, 61.811875
2025/02/14 18:15, 65.112474, 57.840636, 56.821527, 59.954466
2025/02/14 18:30, 62.853996, 57.06151, 54.845769, 58.152944
2025/02/14 18:45, 61.930223, 55.47696, 53.580101, 56.762352
2025/02/14 19:00, 61.621203, 55.394774, 52.965348, 55.970077
2025/02/14 19:15, 60.247049, 53.721462, 52.07445, 55.085753
2025/02/14 19:30, 60.178013, 53.635988, 51.610919, 55.085753
2025/02/14 19:45, 60.230612, 53.225057, 51.288749, 54.184992
2025/02/14 20:00, 59.635583, 52.390045, 50.90083, 54.017332
2025/02/14 20:15, 59.250952, 52.367033, 50.082255, 53.734612
2025/02/14 20:30, 58.761122, 52.219097, 50.621397, 53.754336
2025/02/14 20:45, 58.537575, 52.281559, 50.049381, 53.67215
2025/02/14 21:00, 58.787421, 52.123761, 50.358401, 53.974595
2025/02/14 21:15, 58.797284, 52.18951, 50.345251, 53.728037
2025/02/14 21:30, 58.932069, 52.419632, 50.542498, 53.820085
2025/02/14 21:45, 58.36334, 52.590579, 50.529348, 54.392101
2025/02/14 22:00, 58.156231, 52.472231, 50.466887, 54.214579
2025/02/14 22:15, 58.22198, 52.20266, 50.272927, 54.845769
2025/02/14 22:30, 58.182531, 52.593867, 50.134854, 54.34279
2025/02/14 22:45, 57.991859, 51.775292, 49.773235, 54.237591
2025/02/14 23:00, 58.323891, 52.784539, 50.065818, 54.490725
2025/02/14 23:15, 57.666401, 52.179648, 50.032943, 54.309915
2025/02/14 23:30, 57.880085, 51.53202, 49.963907, 53.718174
2025/02/14 23:45, 56.801802, 52.136911, 49.552976, 53.724749
2025/02/15 00:00, 57.679551, 51.370935, 48.770563, 53.133008
2025/02/15 00:15, 56.73934, 51.022466, 48.944798, 52.955486
2025/02/15 00:30, 55.46381, 50.713445, 48.040749, 52.639891
2025/02/15 00:45, 56.574968, 50.923842, 47.777753, 52.472231
2025/02/15 01:00, 54.760296, 49.727211, 47.583793, 52.482093
2025/02/15 01:15, 55.822142, 50.121705, 47.274773, 52.386757
2025/02/15 01:30, 56.071988, 50.312377, 47.49832, 52.225672
2025/02/15 01:45, 56.285672, 50.194028, 47.695567, 51.995551
2025/02/15 02:00, 55.358612, 49.825834, 46.98219, 52.419632
2025/02/15 02:15, 56.035826, 49.128895, 46.590984, 52.146773
2025/02/15 02:30, 55.924053, 49.000684, 46.452911, 51.282174
2025/02/15 02:45, 56.26266, 49.145332, 46.416749, 50.831794
2025/02/15 03:00, 55.388199, 49.388603, 45.982806, 51.400522
2025/02/15 03:15, 55.855016, 49.299842, 46.176765, 51.262449
2025/02/15 03:30, 55.3093, 48.80015, 46.466061, 51.038903
2025/02/15 03:45, 54.901656, 49.191356, 46.347712, 51.295324
2025/02/15 04:00, 54.967405, 49.000684, 46.032117, 50.940279
2025/02/15 04:15, 55.016717, 48.530579, 46.127453, 50.838368
2025/02/15 04:30, 55.085753, 49.115745, 45.897332, 50.644409
2025/02/15 04:45, 56.062126, 48.530579, 45.700085, 50.309089
2025/02/15 05:00, 54.720846, 48.675227, 46.038692, 50.963292
2025/02/15 05:15, 55.020004, 48.556879, 45.571874, 50.73317
2025/02/15 05:30, 55.453948, 48.7607, 45.568587, 50.614822
2025/02/15 05:45, 54.286903, 48.566741, 45.305591, 50.414288
2025/02/15 06:00, 55.121915, 48.47798, 45.624474, 50.10198
2025/02/15 06:15, 54.553186, 48.616053, 45.68036, 50.203891
2025/02/15 06:30, 54.63866, 48.547016, 45.647486, 50.496474
2025/02/15 06:45, 54.553186, 48.902061, 46.058417, 50.920555
2025/02/15 07:00, 55.112053, 49.13547, 46.219502, 51.275599
2025/02/15 07:15, 54.224441, 49.194644, 46.413461, 51.653656
2025/02/15 07:30, 54.408539, 49.786385, 46.755356, 51.561607
2025/02/15 07:45, 56.272523, 50.601672, 47.271486, 51.791729
2025/02/15 08:00, 56.384296, 51.035615, 48.353057, 52.948911
2025/02/15 08:15, 55.529559, 51.134239, 49.375453, 52.120474
2025/02/15 08:30, 57.169996, 51.870628, 50.930417, 54.02062
2025/02/15 08:45, 57.666401, 52.416344, 51.492571, 53.918709
2025/02/15 09:00, 58.468539, 52.820701, 51.466271, 54.658385
2025/02/15 09:15, 58.550725, 52.616879, 51.617494, 55.851729
2025/02/15 09:30, 58.820296, 53.15602, 52.889737, 56.473057
2025/02/15 09:45, 58.932069, 53.971308, 54.474288, 57.288344
2025/02/15 10:00, 59.53696, 53.655713, 55.97994, 59.408749
2025/02/15 10:15, 60.260199, 55.200814, 57.005624, 59.586272
2025/02/15 10:30, 60.50347, 56.071988, 57.127259, 58.198968
2025/02/15 10:45, 60.602094, 55.542709, 57.271907, 56.969462
2025/02/15 11:00, 60.664555, 56.732765, 56.410595, 59.372587
2025/02/15 11:15, 62.285268, 56.824814, 58.514563, 58.899195
2025/02/15 11:30, 61.124798, 55.697219, 56.604555, 59.984053
2025/02/15 11:45, 62.683049, 56.453332, 57.081235, 56.910288
2025/02/15 12:00, 62.824409, 57.163421, 56.887276, 57.702563
2025/02/15 12:15, 64.487859, 56.768927, 57.857073, 54.858919
2025/02/15 12:30, 64.231438, 54.842482, 57.922822, 54.040344
2025/02/15 12:45, 64.39581, 56.44347, 58.100344, 56.956312
2025/02/15 13:00, 63.75147, 56.30211, 57.045073, 53.649138
2025/02/15 13:15, 63.458887, 56.486207, 58.429089, 57.903097
2025/02/15 13:30, 62.423341, 56.897138, 56.897138, 58.409365
2025/02/15 13:45, 61.634353, 55.621608, 56.206774, 54.523599
2025/02/15 14:00, 62.025559, 56.854401, 57.347519, 56.068701
2025/02/15 14:15, 62.804685, 57.880085, 59.438336, 55.81228
2025/02/15 14:30, 63.435875, 57.594077, 59.343, 57.294919
2025/02/15 14:45, 63.018369, 57.801187, 60.394984, 57.521753
2025/02/15 15:00, 62.15377, 56.9333, 59.579697, 60.085964
2025/02/15 15:15, 62.383891, 56.979324, 59.017543, 66.276231
2025/02/15 15:30, 62.439778, 57.334369, 59.306838, 66.233495
2025/02/15 15:45, 62.081446, 57.321219, 58.708523, 68.613608
2025/02/15 16:00, 62.239243, 56.351421, 58.445527, 66.164458
2025/02/15 16:15, 61.749413, 55.95364, 57.820911, 66.414304
2025/02/15 16:30, 62.038709, 55.46381, 56.647292, 62.12747
2025/02/15 16:45, 67.532037, 60.740166, 60.325948, 62.081446
2025/02/15 17:00, 70.296782, 61.936798, 61.062336, 65.178223
2025/02/15 17:15, 70.129122, 60.976863, 60.871664, 65.516831
2025/02/15 17:30, 69.106725, 60.727017, 61.009737, 63.899405
2025/02/15 17:45, 68.370337, 60.371972, 60.694142, 60.375259
2025/02/15 18:00, 67.117818, 60.043227, 60.148425, 61.453543
2025/02/15 18:15, 68.113916, 59.898579, 58.889332, 62.117608
2025/02/15 18:30, 65.132199, 59.030693, 57.104247, 60.865089
2025/02/15 18:45, 64.185413, 57.853786, 56.348134, 59.467923
2025/02/15 19:00, 64.385948, 56.394158, 54.234304, 58.268004
2025/02/15 19:15, 61.598191, 55.536134, 53.560377, 56.956312
2025/02/15 19:30, 61.594903, 55.125203, 53.063972, 56.048976
2025/02/15 19:45, 60.260199, 53.797073, 52.212522, 55.181089
2025/02/15 20:00, 60.329235, 52.745089, 50.154579, 53.810223
2025/02/15 20:15, 59.629008, 51.988976, 50.07568, 53.090271
2025/02/15 20:30, 58.192393, 51.462984, 49.424765, 52.754952
2025/02/15 20:45, 58.014871, 51.732555, 49.595713, 52.49853
2025/02/15 21:00, 58.36334, 50.716733, 48.957947, 52.330871
2025/02/15 21:15, 57.24232, 50.956717, 49.020409, 52.268409
2025/02/15 21:30, 57.446142, 50.647696, 48.43853, 52.100749
2025/02/15 21:45, 56.930012, 51.627356, 48.500992, 52.031713
2025/02/15 22:00, 57.10096, 50.019794, 47.67913, 52.248684
2025/02/15 22:15, 56.985899, 50.457024, 47.449008, 52.071162
2025/02/15 22:30, 57.350806, 50.335389, 47.495032, 52.011988
2025/02/15 22:45, 57.380393, 50.07568, 47.45887, 51.834466
2025/02/15 23:00, 57.123972, 49.881721, 47.721866, 51.969251
2025/02/15 23:15, 56.131162, 49.694336, 46.837542, 51.762142
2025/02/15 23:30, 55.667632, 49.296555, 46.298401, 51.167113
2025/02/15 23:45, 55.960215, 49.234093, 46.17019, 51.20985
2025/02/16 00:00, 55.845154, 49.43134, 46.061704, 50.920555
2025/02/16 00:15, 65.858725, 60.417996, 57.248895, 61.414094
2025/02/16 00:30, 80.445139, 77.262888, 66.000086, 84.544588
2025/02/16 00:45, 85.471649, 77.476572, 64.376086, 77.565333
2025/02/16 01:00, 83.841074, 69.119875, 60.148425, 72.420474
2025/02/16 01:15, 84.449252, 71.158094, 63.77777, 72.680183
2025/02/16 01:30, 88.910321, 78.426645, 67.449851, 83.716151
2025/02/16 01:45, 90.001754, 79.481916, 65.855438, 80.803471
2025/02/16 02:00, 86.822791, 71.447389, 62.035421, 72.844555
2025/02/16 02:15, 87.161398, 71.828734, 65.405057, 74.064199
2025/02/16 02:30, 89.387001, 79.692313, 68.238839, 81.84888
2025/02/16 02:45, 91.862451, 79.610127, 65.37547, 77.74943
2025/02/16 03:00, 88.874159, 72.752507, 62.143907, 73.429721
2025/02/16 03:15, 86.661706, 69.346709, 60.700717, 69.968037
2025/02/16 03:30, 83.255908, 67.778596, 60.062952, 67.913381
2025/02/16 03:45, 80.395827, 64.438547, 57.916247, 65.227535
2025/02/16 04:00, 78.429932, 63.873106, 57.492166, 63.899405
2025/02/16 04:15, 76.983454, 61.874336, 56.183761, 63.166304
2025/02/16 04:30, 74.918936, 61.348345, 55.710369, 62.416766
2025/02/16 04:45, 73.538207, 60.424571, 54.944393, 61.282596
2025/02/16 05:00, 72.482936, 59.898579, 54.674822, 60.224037
2025/02/16 05:15, 70.424993, 59.599421, 53.543939, 59.392312
2025/02/16 05:30, 70.323082, 58.5573, 53.806935, 58.964944
2025/02/16 05:45, 68.879891, 57.462579, 52.768101, 58.277867
2025/02/16 06:00, 67.693122, 57.084523, 52.55113, 57.883373
2025/02/16 06:15, 66.900847, 56.962887, 51.969251, 57.06151
2025/02/16 06:30, 65.641754, 56.344846, 51.535308, 56.985899
2025/02/16 06:45, 66.154596, 55.680782, 51.827891, 56.854401
2025/02/16 07:00, 64.921802, 56.071988, 51.762142, 57.127259
2025/02/16 07:15, 63.994741, 54.931243, 51.722692, 56.466482
2025/02/16 07:30, 63.495049, 55.473672, 51.801591, 56.357996
2025/02/16 07:45, 64.415535, 55.60517, 51.548458, 56.407308
2025/02/16 08:00, 63.902693, 56.453332, 53.603114, 56.574968
2025/02/16 08:15, 60.976863, 54.80632, 54.267178, 56.229786
2025/02/16 08:30, 61.292458, 55.615033, 54.730709, 57.784749
2025/02/16 08:45, 61.690239, 56.062126, 54.816182, 58.445527
2025/02/16 09:00, 61.903924, 56.686741, 55.789267, 59.18849
2025/02/16 09:15, 61.414094, 57.035211, 56.880701, 59.783519
2025/02/16 09:30, 61.782288, 56.749203, 57.288344, 61.216847
2025/02/16 09:45, 63.376701, 57.363956, 57.893235, 63.715308
2025/02/16 10:00, 63.028231, 57.771599, 57.337656, 61.815162
2025/02/16 10:15, 62.47594, 57.015486, 57.788037, 62.607438
2025/02/16 10:30, 62.696199, 57.518466, 59.106304, 60.585656
2025/02/16 10:45, 64.231438, 58.567162, 59.287114, 61.358207
2025/02/16 11:00, 65.671341, 58.261429, 59.385737, 60.332523
2025/02/16 11:15, 68.064604, 60.118838, 59.964328, 59.490936
2025/02/16 11:30, 68.564296, 59.17534, 61.114936, 63.468749
2025/02/16 11:45, 70.576215, 59.648733, 59.615859, 61.486417
2025/02/16 12:00, 71.26658, 58.925494, 61.276021, 58.169381
2025/02/16 12:15, 69.031114, 56.144312, 60.592231, 60.950563
2025/02/16 12:30, 70.122547, 58.432377, 60.562644, 62.364166
2025/02/16 12:45, 68.853592, 56.795227, 62.032134, 59.149041
2025/02/16 13:00, 72.410612, 59.865705, 62.275405, 59.915017
2025/02/16 13:15, 70.835924, 60.64483, 60.917689, 55.858304
2025/02/16 13:30, 69.833252, 60.391697, 61.867762, 59.790093
2025/02/16 13:45, 68.955503, 60.388409, 61.354919, 58.701948
2025/02/16 14:00, 66.920571, 60.487033, 60.730304, 64.727843
2025/02/16 14:15, 68.751681, 60.332523, 63.537786, 63.462175
2025/02/16 14:30, 67.246029, 60.740166, 62.548264, 66.946871
2025/02/16 14:45, 68.97194, 61.430531, 62.75866, 68.962078
2025/02/16 15:00, 66.897559, 59.638871, 63.587098, 69.550531
2025/02/16 15:15, 65.957349, 58.938644, 63.255065, 68.537997
2025/02/16 15:30, 64.971114, 60.421284, 61.404231, 69.353284
2025/02/16 15:45, 64.40896, 58.356766, 60.82564, 68.179665
2025/02/16 16:00, 64.172264, 59.921591, 61.400944, 67.673397
2025/02/16 16:15, 64.902077, 58.817008, 60.312798, 67.433414
2025/02/16 16:30, 64.652231, 59.043842, 60.332523, 66.835098
2025/02/16 16:45, 70.707713, 63.633122, 64.570045, 67.65696
2025/02/16 17:00, 73.745317, 65.316296, 65.191373, 70.109397
2025/02/16 17:15, 74.909074, 64.977689, 65.372183, 65.460944
2025/02/16 17:30, 74.182547, 64.740992, 65.243972, 66.775924
2025/02/16 17:45, 73.002353, 63.988166, 64.537171, 67.140831
2025/02/16 18:00, 69.899001, 63.475324, 63.718596, 66.483341
2025/02/16 18:15, 70.668264, 62.735648, 61.045899, 64.829754
2025/02/16 18:30, 69.297397, 61.654077, 59.333138, 63.705446
2025/02/16 18:45, 68.751681, 61.354919, 59.017543, 63.103843
2025/02/16 19:00, 69.323697, 60.598806, 58.090482, 62.288555
2025/02/16 19:15, 68.353899, 59.813106, 57.380393, 61.690239
2025/02/16 19:30, 67.532037, 59.18849, 56.617705, 60.720442
2025/02/16 19:45, 69.225074, 58.734822, 56.009527, 60.217462
2025/02/16 20:00, 65.148636, 57.906385, 55.503259, 59.546822
2025/02/16 20:15, 65.181511, 57.492166, 55.069316, 58.764409
2025/02/16 20:30, 63.689009, 56.887276, 54.671535, 58.225268
2025/02/16 20:45, 67.341365, 55.769543, 53.879259, 57.814336
2025/02/16 21:00, 60.759891, 55.158077, 53.632701, 57.525041
2025/02/16 21:15, 61.936798, 54.750433, 53.02781, 56.9333
2025/02/16 21:30, 61.206984, 54.405251, 52.278271, 56.627567
2025/02/16 21:45, 61.351632, 54.214579, 52.173073, 56.210061
2025/02/16 22:00, 60.704004, 53.869397, 51.824603, 56.035826
2025/02/16 22:15, 60.526482, 53.635988, 51.239437, 55.342174
2025/02/16 22:30, 60.907826, 53.109996, 50.940279, 55.460522
2025/02/16 22:45, 59.803243, 53.192182, 50.595097, 55.207389
2025/02/16 23:00, 59.030693, 52.689203, 50.463599, 54.822757
2025/02/16 23:15, 59.109591, 52.462369, 50.489899, 54.684684
2025/02/16 23:30, 59.438336, 52.347308, 50.069105, 54.447988
2025/02/16 23:45, 59.043842, 52.153348, 49.214368, 54.168555
2025/02/17 00:00, 58.126644, 51.735842, 49.217656, 53.787211
2025/02/17 00:15, 58.731535, 51.548458, 48.543729, 53.557089
2025/02/17 00:30, 58.511276, 51.367648, 49.181494, 53.077122
2025/02/17 00:45, 58.968231, 54.934531, 54.244166, 57.06151
2025/02/17 01:00, 61.216847, 54.602498, 50.23019, 56.173899
2025/02/17 01:15, 59.592847, 52.314433, 49.405041, 54.717559
2025/02/17 01:30, 58.481689, 51.137526, 47.928976, 53.379567
2025/02/17 01:45, 57.442855, 50.496474, 47.606806, 52.55113
2025/02/17 02:00, 56.805089, 50.315664, 47.662692, 52.265122
2025/02/17 02:15, 57.525041, 50.450449, 47.281348, 52.186223
2025/02/17 02:30, 57.607227, 50.328814, 47.557494, 52.413057
2025/02/17 02:45, 56.834676, 50.4373, 47.491745, 52.301284
2025/02/17 03:00, 57.110822, 50.187453, 47.491745, 52.182935
2025/02/17 03:15, 57.475729, 50.161154, 47.896101, 51.962676
2025/02/17 03:30, 57.137122, 50.378126, 47.708717, 52.169786
2025/02/17 03:45, 58.507988, 50.154579, 47.623243, 51.778579
2025/02/17 04:00, 56.972749, 50.381413, 47.268198, 52.238822
2025/02/17 04:15, 56.837964, 50.338676, 47.514757, 52.314433
2025/02/17 04:30, 57.054936, 50.249915, 47.695567, 52.245397
2025/02/17 04:45, 56.903713, 50.25649, 47.600231, 52.416344
2025/02/17 05:00, 57.304782, 50.164441, 47.80734, 52.380182
2025/02/17 05:15, 57.10096, 50.411, 47.518045, 52.390045
2025/02/17 05:30, 56.154174, 50.118417, 47.376684, 52.340733
2025/02/17 05:45, 56.709753, 50.335389, 47.564069, 51.982401
2025/02/17 06:00, 56.673591, 50.148004, 47.564069, 52.360458
2025/02/17 06:15, 57.354093, 50.177591, 47.577219, 52.373607
2025/02/17 06:30, 57.058223, 50.111842, 47.406271, 52.321008
2025/02/17 06:45, 56.650579, 50.180879, 48.145947, 52.419632
2025/02/17 07:00, 56.887276, 50.986304, 48.609478, 52.893024
2025/02/17 07:15, 56.505931, 50.460312, 48.234708, 52.843713
2025/02/17 07:30, 57.324506, 50.752895, 47.698854, 52.363745
2025/02/17 07:45, 57.57764, 51.693105, 48.724538, 53.063972
2025/02/17 08:00, 59.385737, 52.620166, 50.023081, 54.083081
2025/02/17 08:15, 58.695373, 56.897138, 57.715713, 56.877413
2025/02/17 08:30, 61.555454, 58.159519, 56.989187, 59.385737
2025/02/17 08:45, 60.967, 56.519081, 55.026579, 59.135891
2025/02/17 09:00, 60.487033, 56.900425, 56.775502, 59.589559
2025/02/17 09:15, 59.375875, 55.855016, 55.263276, 58.659211
2025/02/17 09:30, 60.046515, 57.179859, 56.091713, 59.625721
2025/02/17 09:45, 60.763179, 56.039114, 56.522369, 61.239859
2025/02/17 10:00, 60.352247, 55.539421, 56.127875, 60.700717
2025/02/17 10:15, 61.13466, 55.96679, 56.94645, 59.438336
2025/02/17 10:30, 60.983438, 56.381008, 58.20883, 58.04117
2025/02/17 10:45, 61.391081, 56.318547, 59.405462, 57.626952
2025/02/17 11:00, 61.091923, 57.25547, 59.043842, 60.01364
2025/02/17 11:15, 62.032134, 56.73934, 58.149656, 59.080004
2025/02/17 11:30, 62.548264, 56.811664, 59.461349, 62.479227
2025/02/17 11:45, 64.556895, 57.120684, 59.126029, 60.404847
2025/02/17 12:00, 64.994126, 56.726191, 58.590174, 59.172053
2025/02/17 12:15, 66.088847, 56.13445, 61.325332, 61.466693
2025/02/17 12:30, 65.970499, 55.789267, 61.049187, 59.21479
2025/02/17 12:45, 65.812701, 58.521138, 59.073429, 61.361494
2025/02/17 13:00, 64.300474, 57.232458, 60.766466, 58.294304
2025/02/17 13:15, 63.909268, 58.409365, 59.487648, 61.180685
2025/02/17 13:30, 62.597575, 57.324506, 60.02679, 62.015697
2025/02/17 13:45, 61.769138, 57.064798, 60.270061, 65.506968
2025/02/17 14:00, 62.821122, 59.017543, 59.786806, 70.901673
2025/02/17 14:15, 62.199794, 58.455389, 61.371357, 61.884199
2025/02/17 14:30, 63.113705, 58.616474, 61.502855, 68.498547
2025/02/17 14:45, 64.050628, 59.099729, 60.47717, 65.007276
